lsoa_a,lsoa_b,day,hour,label
195,278,4,10,0
845,158,6,5,0
777,528,1,13,0
615,493,1,16,0
992,59,2,1,1
281,21,3,15,0
553,80,1,19,0
41,773,5,17,0
513,644,2,8,0
175,751,0,8,0
95,570,1,5,0
16,231,0,10,0
526,887,5,1,1
756,661,5,17,1
235,860,1,23,1
554,792,4,4,0
918,513,5,19,0
72,995,5,19,0
776,535,5,21,1
18,528,3,4,1
256,148,4,4,1
881,841,3,18,0
582,776,6,20,1
705,916,5,2,1
306,987,5,22,1
412,961,5,10,0
896,442,0,21,1
983,335,4,1,1
163,584,0,21,1
22,523,6,3,0
760,666,1,19,0
243,771,0,2,1
610,327,2,9,0
267,800,2,5,0
256,975,6,7,0
414,298,6,0,1
122,421,3,12,0
691,827,4,3,1
275,55,0,20,1
768,602,5,11,0
888,983,1,12,0
469,238,5,22,1
290,426,0,4,0
20,735,2,7,0
465,402,4,14,0
50,40,1,12,0
971,93,6,15,0
151,395,4,3,1
550,717,1,21,1
54,228,5,5,0
290,446,3,11,0
356,899,5,22,0
763,390,4,23,1
104,367,2,20,1
844,674,0,19,0
915,271,3,9,1
725,148,0,13,0
704,977,5,4,1
166,758,4,8,0
16,752,6,13,0
169,253,1,8,0
388,621,5,12,0
846,244,2,21,0
323,266,2,20,1
90,895,3,15,0
917,588,4,9,0
835,533,1,2,1
45,141,6,5,1
916,773,1,16,0
231,364,4,23,1
334,653,3,21,1
244,969,5,4,1
0,542,5,0,1
871,717,2,20,0
862,412,6,14,0
737,937,5,5,1
53,498,5,0,1
211,367,2,7,0
882,778,5,15,0
123,383,1,13,0
258,197,4,22,0
286,43,3,2,1
272,345,2,22,1
641,578,3,5,1
161,369,3,7,0
99,157,6,11,0
321,39,3,22,0
193,297,6,13,0
881,876,1,23,0
633,251,1,5,0
517,726,3,18,0
555,543,0,22,1
860,239,1,11,0
966,819,6,17,0
501,809,5,15,0
756,508,0,22,0
357,315,1,21,1
646,415,5,18,0
30,757,1,17,0
893,109,4,21,1
573,922,0,0,1
559,957,1,8,0
484,419,3,18,0
420,692,0,12,0
940,170,5,1,0
243,743,1,1,0
99,883,0,19,0
758,464,5,16,0
59,517,2,2,1
148,643,6,14,0
921,678,2,12,0
942,472,4,20,0
232,447,1,11,0
826,469,6,11,0
513,657,0,20,1
160,316,0,19,0
94,769,1,19,0
86,352,1,16,0
750,702,1,8,0
46,478,6,17,0
524,707,6,13,0
803,660,2,18,0
760,660,3,23,1
921,112,3,14,0
531,840,5,9,0
967,306,1,8,0
626,389,1,6,0
760,268,1,0,1
228,920,4,0,1
469,630,6,14,0
659,663,2,2,1
80,100,3,10,1
469,865,3,11,0
868,142,0,22,1
49,792,2,4,1
310,351,5,11,0
55,625,2,2,1
72,555,0,19,0
627,391,1,18,0
445,914,3,0,1
541,386,6,16,1
618,659,3,21,1
256,223,3,1,1
123,45,0,16,0
901,901,5,23,1
410,874,0,11,1
639,498,5,9,1
301,875,0,7,0
522,455,3,13,0
76,843,5,21,1
597,725,0,5,1
379,493,3,12,0
453,421,0,23,1
690,840,4,15,0
725,838,0,12,0
854,164,1,2,0
523,893,6,7,0
756,843,0,18,0
716,644,1,10,0
266,148,5,22,1
171,674,2,2,1
750,832,2,4,1
581,931,6,7,0
397,257,5,18,0
285,546,0,23,1
484,29,2,2,1
666,395,4,5,0
620,132,1,11,0
485,988,2,14,0
93,695,1,1,1
831,519,4,7,0
702,383,5,22,1
527,987,2,4,1
576,135,5,23,1
37,142,1,0,1
194,360,0,13,0
132,93,5,11,1
179,364,4,17,0
332,353,3,13,1
80,208,3,5,1
845,599,1,22,0
169,773,0,5,1
360,369,2,21,0
263,58,2,6,0
910,299,2,7,0
375,686,2,8,1
300,327,4,14,0
406,837,0,11,0
194,920,0,16,0
746,945,4,12,1
547,414,6,7,0
953,527,3,21,1
405,751,3,0,1
723,973,6,6,0
53,980,2,14,0
464,683,4,1,0
46,352,0,1,1
708,160,1,9,0
684,944,6,7,0
996,616,2,7,0
758,29,2,7,1
881,831,2,20,1
125,505,2,7,0
429,689,1,21,1
135,669,6,4,1
117,931,1,22,1
148,376,6,4,1
972,259,3,1,1
258,886,6,11,0
951,161,5,19,0
200,941,4,3,1
202,809,4,15,0
923,393,0,15,0
455,718,2,5,1
402,607,3,1,1
880,145,6,21,1
726,691,4,6,0
934,100,4,2,0
100,793,3,5,1
774,882,6,9,0
684,132,4,14,0
726,821,5,3,1
465,823,1,6,0
477,98,6,10,0
760,853,1,7,0
596,242,3,11,0
491,720,0,11,0
76,678,6,14,0
108,673,1,23,1
573,707,2,3,1
847,288,1,13,0
409,414,1,16,0
663,266,1,13,0
126,40,6,8,0
270,503,4,11,0
973,93,0,0,1
255,34,4,3,1
707,239,0,22,1
124,866,2,19,0
354,807,6,8,0
653,163,0,8,0
786,422,5,16,0
498,746,1,21,1
31,436,6,18,0
520,915,5,22,1
477,944,2,2,1
909,647,3,18,0
88,989,3,14,0
502,34,5,6,0
450,183,5,21,0
326,132,1,1,1
906,592,1,5,0
947,207,1,12,0
980,440,5,18,0
909,360,3,8,0
689,330,2,13,0
184,267,2,14,0
818,609,1,15,0
858,671,5,17,0
953,948,5,18,1
125,727,3,4,0
699,684,3,6,1
997,74,5,10,0
717,705,1,6,0
219,889,6,9,0
176,714,1,15,0
549,906,3,21,0
264,138,3,6,0
218,254,1,5,1
675,395,0,20,1
429,202,3,3,0
489,633,0,11,0
960,445,6,7,0
575,420,4,21,1
157,601,6,20,0
225,676,6,7,0
564,970,2,18,0
155,278,1,1,1
611,312,0,4,1
348,298,2,3,1
684,625,5,19,0
517,153,6,4,0
912,36,3,2,1
147,674,1,4,1
248,422,6,1,0
966,33,1,2,1
603,386,2,0,1
497,374,6,4,1
479,101,2,23,1
118,887,4,2,1
173,553,0,9,0
723,155,6,14,0
590,633,3,3,0
600,849,0,13,0
261,868,1,10,1
978,31,6,12,0
994,49,4,14,0
354,496,4,18,0
916,80,4,1,1
671,694,2,15,0
111,34,3,5,1
167,933,6,14,0
840,827,5,7,0
36,896,5,15,1
901,983,1,10,0
420,119,3,20,1
466,882,0,22,1
934,597,3,22,1
543,633,1,1,1
902,503,2,16,0
869,796,4,0,0
968,35,6,12,0
959,838,2,8,0
381,648,2,20,1
123,155,0,13,0
82,766,4,13,1
11,144,2,4,1
779,202,0,12,0
615,835,5,22,1
870,761,6,12,0
416,756,1,20,0
564,390,5,6,0
323,682,0,14,0
791,235,1,18,0
331,655,5,10,0
366,573,2,4,1
727,563,3,12,0
499,844,3,3,0
725,37,0,18,0
333,574,6,10,0
294,614,0,8,0
686,458,1,5,1
340,177,2,13,0
237,886,0,1,1
676,124,5,7,1
581,381,4,21,1
400,578,5,11,0
46,571,1,6,1
125,488,4,3,1
89,612,0,22,1
473,383,3,19,0
632,697,6,20,1
148,612,0,23,1
544,516,1,18,0
391,553,3,17,0
543,778,2,23,1
760,948,4,12,1
336,357,4,10,0
223,112,1,7,0
988,662,1,3,1
497,735,1,10,0
805,78,0,13,0
777,488,3,13,0
872,411,2,6,0
111,103,1,19,0
693,915,3,12,0
503,354,4,4,0
211,748,4,20,0
95,921,3,22,1
358,660,3,18,1
167,429,3,15,0
202,660,6,0,1
375,400,1,17,0
922,872,3,17,0
670,814,3,14,0
874,334,6,0,1
180,678,6,21,1
297,980,4,18,0
637,514,1,22,0
427,380,4,8,0
261,85,5,4,1
761,643,6,6,0
566,787,3,3,1
604,473,3,17,0
900,682,6,9,0
502,958,5,1,0
937,662,3,4,1
323,159,2,0,1
889,359,5,15,0
128,722,0,13,0
187,327,4,1,1
342,976,4,10,0
690,714,0,2,1
350,549,2,7,0
478,853,5,17,0
632,108,5,11,0
366,219,3,11,0
364,183,1,11,1
430,896,6,17,1
832,563,3,17,0
118,194,2,8,0
509,575,6,6,0
520,997,6,21,1
882,76,0,8,0
738,89,5,0,1
620,853,0,10,0
939,557,1,21,0
878,5,6,1,1
124,991,1,6,0
871,118,6,20,1
823,430,1,10,0
953,524,4,22,1
873,625,1,23,1
377,783,4,22,1
421,689,1,18,0
351,685,2,0,1
442,199,5,8,0
679,840,1,12,0
556,525,4,10,1
162,283,2,15,0
621,397,0,6,0
467,44,1,8,0
630,572,5,5,1
507,920,1,19,0
670,475,5,14,0
913,994,3,23,1
317,283,0,1,1
412,588,4,1,1
898,406,0,10,0
689,113,4,23,1
808,827,1,6,1
955,897,2,11,0
460,122,5,12,0
500,52,3,5,1
72,649,2,5,1
864,853,4,14,0
911,185,1,16,0
244,904,4,20,1
653,328,2,17,0
594,785,0,11,0
942,146,2,6,0
477,818,6,19,0
137,287,3,13,0
4,481,4,12,0
565,971,0,6,0
550,43,2,16,0
518,881,2,3,0
239,500,0,23,1
755,430,6,19,0
720,276,1,17,0
493,190,2,13,1
46,743,4,5,1
853,459,6,14,0
859,984,6,13,0
155,708,5,8,0
936,252,4,2,1
434,279,1,22,1
261,668,1,5,1
663,22,5,7,0
800,585,1,23,1
521,466,2,8,0
440,977,4,15,0
94,698,1,3,1
56,460,3,15,0
557,108,0,8,0
887,183,6,6,0
200,449,6,4,0
468,110,1,20,1
677,907,6,16,1
922,628,2,18,1
199,277,1,16,1
899,601,4,8,1
274,719,1,5,1
417,787,1,12,0
143,944,2,17,0
669,610,6,9,0
382,953,0,7,0
114,268,0,7,0
342,524,2,2,1
400,142,4,4,0
910,652,6,4,0
82,158,4,4,1
208,597,1,17,0
892,40,2,5,1
495,775,1,21,1
323,746,5,19,0
866,412,4,12,0
290,853,6,14,0
524,314,4,4,1
758,594,6,9,0
402,123,1,19,0
598,497,2,22,1
469,889,4,22,1
794,176,5,8,0
654,53,0,18,0
510,116,3,19,0
32,735,4,2,1
40,105,5,15,0
295,789,3,6,0
605,709,4,0,1
179,81,3,11,0
975,390,5,17,0
544,297,3,21,1
471,235,4,10,0
647,432,0,10,0
222,770,0,17,1
33,245,1,6,0
898,633,4,14,0
109,703,2,21,1
727,673,4,0,1
404,468,0,16,0
909,610,2,6,0
884,977,3,17,0
72,526,4,13,0
284,853,2,2,1
45,157,5,2,1
259,323,2,1,1
914,889,0,9,0
199,548,1,8,0
85,513,1,12,0
394,8,6,1,1
856,47,0,1,1
376,173,0,19,0
585,177,3,23,1
449,977,5,16,0
82,782,3,5,1
689,837,1,12,0
60,942,4,0,1
18,150,3,23,1
240,180,4,0,0
821,124,1,8,0
488,776,2,2,1
536,130,0,22,1
257,646,2,22,0
0,309,5,16,0
624,286,4,17,0
169,395,2,11,0
501,139,4,15,0
742,680,4,5,0
714,927,3,15,0
251,708,5,12,0
992,618,6,3,1
431,216,5,13,0
752,250,6,18,0
704,936,0,10,0
313,526,0,17,0
233,257,1,1,1
763,646,4,21,1
246,631,0,2,1
744,282,6,23,0
597,527,3,18,0
540,164,5,16,0
63,846,6,0,0
655,239,6,0,1
164,685,6,15,0
526,176,0,22,1
241,624,2,9,0
735,901,6,11,0
110,349,1,3,1
100,311,5,13,0
776,719,4,0,0
159,600,4,9,0
751,561,3,17,0
34,821,1,10,0
440,75,4,5,1
259,66,4,12,0
760,570,5,9,0
668,378,0,12,0
635,35,4,22,1
566,713,1,18,0
97,257,3,16,0
489,939,0,14,0
580,281,3,17,1
765,551,0,1,1
89,218,6,13,0
919,44,2,15,0
951,618,4,0,0
163,31,1,14,0
784,804,1,15,1
241,46,2,18,0
384,658,2,3,1
783,24,0,12,0
679,192,6,13,0
216,364,2,3,1
620,697,3,12,1
384,629,0,15,0
227,931,5,23,1
131,7,4,21,1
713,73,2,9,1
438,522,0,7,0
408,958,0,0,1
392,977,6,20,1
260,151,2,16,0
528,977,5,3,0
238,823,2,2,1
60,898,3,13,1
348,614,6,9,0
459,281,2,7,0
179,617,0,20,1
145,74,3,15,0
153,717,0,21,1
767,951,4,8,0
812,482,1,6,0
830,521,5,15,1
360,712,2,21,1
238,268,4,12,0
545,845,4,1,1
806,650,3,17,0
312,919,2,1,1
278,582,0,22,0
22,137,6,17,0
490,71,4,14,1
887,455,1,23,1
936,354,5,23,1
903,180,0,0,1
263,560,0,18,0
251,580,2,22,1
963,539,6,20,0
890,518,1,19,0
867,416,5,1,1
460,131,5,21,1
342,811,6,15,0
288,847,5,9,0
53,4,0,12,0
132,933,3,20,0
508,662,4,23,1
842,615,2,9,0
499,426,6,22,1
865,413,5,2,1
781,598,5,1,0
402,604,0,4,1
136,26,3,8,1
478,971,1,21,0
556,383,4,7,1
112,159,0,12,0
932,241,5,18,0
432,565,2,10,0
695,416,2,19,0
912,638,0,4,1
496,242,1,4,0
624,646,3,3,1
749,61,3,13,0
817,777,6,21,1
177,59,0,19,0
931,183,4,15,0
162,522,0,13,0
75,26,3,11,0
433,189,1,5,1
622,922,2,17,0
875,412,5,0,0
750,369,1,20,1
870,509,4,15,0
885,424,5,11,0
891,15,4,5,1
515,483,3,5,1
799,548,3,6,0
633,968,5,4,1
195,56,5,1,1
865,274,5,12,0
873,981,2,16,0
411,857,4,18,0
651,187,6,16,0
201,315,3,23,0
163,381,3,8,1
334,607,0,23,1
875,639,2,12,0
749,600,1,5,1
639,770,6,15,0
420,631,0,18,1
619,874,1,18,0
553,962,3,14,0
71,312,5,3,1
119,732,5,19,0
812,838,3,4,1
158,171,1,9,0
488,175,0,15,0
359,514,2,16,0
623,420,3,17,0
340,715,0,18,0
987,260,2,21,0
934,687,5,15,0
213,603,5,22,0
607,423,0,10,0
594,771,3,10,0
392,952,4,8,0
633,692,5,2,0
848,968,0,19,0
448,969,6,2,0
323,669,2,18,0
894,399,1,13,0
138,937,6,23,0
208,636,1,5,1
286,269,2,8,1
824,826,6,14,0
370,460,3,22,1
575,868,2,8,0
662,576,3,8,0
103,304,6,22,1
771,605,4,8,0
346,97,5,5,0
588,287,6,13,0
261,960,6,18,0
78,707,6,15,0
555,266,3,13,1
47,253,6,11,0
482,524,4,10,0
421,270,0,9,0
583,455,2,20,1
456,916,6,17,0
834,604,5,2,0
882,254,2,12,0
298,570,2,15,0
58,497,6,4,1
50,14,3,1,0
735,342,1,9,0
297,788,4,6,1
953,527,0,9,1
754,553,6,22,1
369,29,6,23,1
141,414,5,17,0
329,86,5,16,0
735,902,1,11,0
307,312,2,14,0
749,669,0,14,1
219,552,3,19,0
70,15,1,11,0
548,416,3,14,0
773,494,4,23,0
884,993,4,3,1
93,236,5,7,0
663,752,0,11,0
300,205,0,23,1
104,552,2,14,0
811,608,4,0,1
724,249,1,21,1
959,389,3,20,1
473,582,1,22,0
597,441,6,21,1
882,372,4,10,0
509,895,2,18,0
351,209,3,15,0
0,905,6,3,1
75,212,6,17,0
208,700,6,5,1
964,530,0,8,0
523,648,0,19,1
458,281,3,16,0
120,932,3,13,0
615,926,4,17,0
720,559,6,1,1
317,310,4,19,0
132,360,6,16,0
653,47,1,8,0
636,936,1,6,0
950,153,1,21,0
376,363,3,1,1
845,844,1,20,0
941,260,6,15,0
272,276,2,1,1
379,485,2,14,0
813,669,1,11,0
25,358,2,7,0
908,113,5,4,1
840,872,1,22,0
735,216,2,15,0
861,230,6,15,0
890,71,3,14,0
18,629,6,14,0
493,977,3,16,1
949,396,3,15,0
371,833,0,15,0
286,406,4,4,0
840,906,2,0,1
949,166,3,13,0
957,45,1,3,0
728,230,5,6,0
278,46,0,22,1
562,579,0,9,0
316,621,3,7,0
589,256,6,23,1
967,937,3,13,0
576,727,6,3,1
381,152,6,18,0
27,817,1,4,0
912,498,4,0,1
842,702,4,3,0
810,86,6,11,0
380,946,4,15,0
186,89,6,9,0
759,872,3,19,1
409,718,4,22,1
510,124,4,1,1
600,437,2,23,1
395,993,6,3,1
586,849,4,23,0
926,989,2,22,0
318,910,3,21,1
725,878,2,20,1
656,400,6,10,0
813,205,3,6,1
722,124,2,12,0
529,694,6,10,1
670,463,2,5,1
99,606,4,7,0
766,351,2,10,0
907,550,1,16,0
270,145,6,23,1
341,321,2,16,0
825,457,1,23,0
961,977,0,20,1
678,229,1,10,0
93,261,6,23,0
792,197,4,8,0
937,228,1,18,0
255,62,3,21,0
912,29,3,1,1
242,864,4,13,0
952,359,5,0,1
353,458,3,1,0
906,670,1,13,0
688,734,2,17,0
447,167,5,12,0
707,258,1,10,0
544,966,5,21,1
532,605,5,8,0
140,491,6,0,1
644,519,4,9,1
975,608,4,4,1
10,897,0,12,0
541,897,3,10,0
305,131,4,2,0
442,47,0,5,1
585,702,1,20,1
854,137,6,0,1
555,973,6,5,1
114,721,3,10,0
993,122,4,16,0
71,352,5,7,0
415,959,5,5,1
174,457,0,20,1
283,888,1,20,1
650,195,5,20,1
675,27,0,13,0
121,273,3,8,0
592,723,0,3,1
358,612,6,19,0
263,219,3,8,0
624,862,5,19,0
123,365,3,15,0
515,979,3,15,0
226,612,0,14,0
690,678,2,2,1
975,903,4,19,0
663,863,2,8,0
509,61,1,7,1
531,436,6,13,0
757,342,2,7,0
384,980,2,17,0
590,868,4,12,0
608,70,5,15,0
336,933,0,11,0
992,687,4,6,0
101,471,5,21,1
254,336,2,10,0
983,602,1,13,0
491,406,2,2,1
434,99,3,6,0
196,717,1,5,0
214,420,5,23,0
175,733,6,15,0
783,998,4,8,0
89,715,5,16,0
869,241,6,1,0
259,753,6,5,1
423,821,4,6,0
850,318,3,12,0
431,972,6,2,0
973,71,2,11,1
404,955,5,6,0
326,134,2,22,1
230,679,1,0,1
176,49,2,16,0
233,254,6,9,0
850,197,3,12,0
561,889,4,3,1
227,298,2,2,1
783,420,3,16,0
432,792,1,2,1
752,819,2,3,1
221,601,2,15,0
714,121,5,22,1
621,993,4,18,0
819,649,0,17,1
626,41,5,8,0
317,0,4,8,0
163,772,4,12,0
126,739,6,23,1
546,637,3,20,0
242,169,4,1,1
406,941,0,18,0
476,771,1,3,1
10,141,1,19,0
846,758,0,20,1
526,592,5,4,1
974,902,5,18,0
168,118,2,4,1
311,706,4,3,0
916,763,6,15,0
28,339,0,2,1
838,823,2,12,0
258,758,6,7,0
640,748,1,15,0
286,186,4,14,0
128,611,6,1,1
715,492,4,17,0
885,241,5,18,0
11,544,5,17,0
13,367,4,2,1
565,708,1,23,0
24,216,0,6,0
216,319,5,10,0
38,137,4,1,1
483,490,0,11,0
840,868,2,22,1
31,436,4,12,0
754,744,0,6,0
800,375,5,17,0
696,629,5,0,1
416,40,6,3,1
15,752,1,2,1
529,590,3,2,1
730,644,5,7,0
414,963,6,17,0
666,143,2,10,0
692,506,1,7,0
897,569,2,17,0
969,56,4,1,0
319,899,2,14,0
558,190,1,2,1
889,720,0,20,1
643,599,3,19,0
323,543,4,11,0
438,403,6,19,0
15,288,1,18,0
269,743,5,1,1
424,550,1,14,0
137,990,0,13,0
50,662,2,16,0
947,503,1,15,0
983,545,6,19,0
575,401,2,9,0
920,939,2,2,1
77,140,1,1,1
97,637,6,1,1
785,328,5,4,1
559,553,2,10,0
934,265,6,10,0
236,681,0,20,1
953,729,3,13,0
146,483,6,16,0
623,584,4,20,1
824,472,2,9,0
484,657,5,16,0
230,615,0,1,1
967,174,5,8,0
53,66,0,21,1
237,576,6,6,0
412,74,5,14,0
254,927,1,7,0
781,313,3,14,0
303,965,1,23,0
100,803,1,18,0
685,120,6,10,0
335,541,1,8,0
425,473,1,7,0
415,519,1,14,0
771,534,2,12,1
86,520,3,9,0
5,560,1,10,0
886,2,1,11,0
36,846,0,8,0
330,787,2,16,0
290,393,6,21,1
685,875,0,14,0
481,6,5,13,0
178,182,3,14,0
542,363,4,20,0
622,694,5,11,0
513,121,2,15,0
735,369,0,12,0
349,556,1,5,1
140,117,6,12,0
852,105,6,23,0
456,327,2,14,0
985,122,3,3,0
569,109,4,7,0
621,317,1,2,1
785,243,1,3,0
974,682,3,22,0
584,213,4,6,0
822,527,5,6,0
52,154,1,8,0
586,898,5,21,1
27,669,3,17,0
797,970,3,4,1
502,825,6,7,0
734,633,5,23,1
933,564,6,0,1
521,387,2,23,0
100,755,5,14,0
292,828,6,19,1
523,780,1,9,0
652,256,5,14,0
624,103,2,11,0
893,699,5,0,0
454,860,5,7,0
736,696,0,4,1
154,229,2,0,1
531,267,0,5,1
402,111,6,8,0
709,63,2,16,0
355,519,4,14,0
308,547,4,3,1
910,990,6,14,1
967,89,1,15,0
997,847,5,22,0
715,397,2,23,0
616,489,6,11,0
432,474,1,5,0
437,378,6,12,0
341,785,4,0,1
997,56,6,10,0
222,481,2,10,0
820,347,0,10,0
587,416,1,23,1
370,350,4,13,0
916,454,5,16,0
799,476,0,4,1
432,415,4,1,1
368,771,1,6,0
39,659,4,9,0
689,921,1,11,0
800,711,0,7,0
148,317,5,18,0
774,668,2,21,1
717,656,1,6,0
464,495,2,5,1
54,317,2,6,0
531,223,0,15,0
224,462,2,5,1
200,220,3,7,1
141,304,5,0,0
212,571,4,13,0
598,94,5,14,0
139,703,4,21,0
351,253,1,11,0
993,828,2,21,1
789,237,6,3,1
801,831,3,19,1
661,472,5,22,0
171,587,3,17,0
521,485,1,4,0
954,81,4,23,1
923,362,6,19,1
643,705,1,1,0
548,172,4,6,0
796,653,3,1,1
475,278,2,10,0
977,708,1,10,0
215,486,4,17,0
234,404,3,1,1
308,227,6,21,1
213,56,1,4,1
13,452,2,5,1
43,448,5,10,0
938,972,3,19,0
608,112,6,2,1
963,901,2,0,1
657,686,1,19,0
832,993,4,10,0
465,420,6,7,0
878,552,1,21,0
967,757,5,15,0
419,943,4,8,0
86,380,2,10,0
889,173,0,1,1
480,217,4,8,0
618,464,5,23,1
788,105,4,8,0
242,311,3,7,0
571,306,5,23,1
689,231,6,20,1
44,362,3,4,0
892,853,2,12,0
657,568,3,6,0
702,506,5,10,0
870,820,4,3,0
556,721,2,7,0
227,76,4,5,0
531,786,3,4,0
145,604,2,2,1
966,50,1,19,0
176,536,5,22,1
856,538,1,6,0
139,503,1,2,1
970,233,3,18,0
392,777,4,20,1
702,151,3,2,1
178,804,5,15,0
544,920,3,22,0
829,134,0,19,0
299,129,4,20,1
766,135,4,14,1
396,662,4,3,0
914,712,2,19,0
317,748,3,6,0
375,987,6,16,0
4,888,2,23,1
58,157,4,4,1
428,525,4,10,0
358,971,0,4,0
698,171,4,20,1
312,337,0,7,0
134,381,2,19,0
210,706,2,18,0
742,821,0,18,0
684,954,0,8,0
449,828,6,9,0
751,827,2,17,0
906,745,2,16,0
730,998,3,23,1
460,221,1,22,1
373,897,5,5,0
435,878,5,7,1
116,501,5,5,1
691,621,2,18,0
492,297,2,18,0
280,710,0,16,0
361,486,6,6,1
697,585,6,17,0
296,332,4,22,1
561,782,1,21,0
167,124,0,12,0
769,534,4,7,0
417,478,0,20,1
127,899,4,1,0
484,856,6,6,1
140,386,5,4,1
344,660,6,1,1
860,725,4,23,0
89,632,2,7,0
508,293,4,1,1
487,778,4,13,0
646,229,4,6,0
790,511,2,19,0
786,528,0,14,0
640,420,2,9,0
92,51,0,17,0
694,115,5,14,0
782,845,5,10,0
834,208,6,23,1
790,105,5,3,0
930,840,6,9,0
290,140,4,11,0
815,810,0,17,0
465,867,6,8,0
765,363,1,17,0
534,420,0,14,0
12,571,3,9,0
549,632,3,6,0
223,289,6,19,0
709,573,6,12,0
877,261,3,4,1
340,342,0,16,0
20,291,6,6,0
763,107,6,16,0
812,87,4,5,0
639,804,1,10,0
865,803,2,14,0
349,180,6,20,1
87,569,0,2,1
463,402,3,3,0
24,141,5,1,1
470,407,5,22,0
67,365,2,22,1
522,547,4,19,0
435,496,2,7,0
440,21,4,10,1
796,870,6,11,0
398,300,5,23,1
375,836,4,4,0
213,992,0,18,0
172,312,0,5,1
74,469,5,0,1
867,131,0,16,0
134,679,6,18,1
880,62,1,16,1
275,355,0,19,1
469,644,2,3,1
583,844,2,19,0
511,217,1,19,0
665,417,4,5,1
980,308,2,23,1
86,502,3,13,0
465,486,1,15,0
54,24,4,6,0
487,46,0,17,0
735,20,6,8,0
812,719,5,18,1
658,250,0,17,0
469,712,3,10,0
522,179,1,0,1
339,768,5,21,1
559,786,2,22,0
612,457,6,20,1
934,969,2,4,0
895,243,2,11,0
429,246,4,10,0
400,637,1,20,1
742,952,0,20,0
329,549,2,14,0
358,287,1,15,0
543,987,2,6,0
99,654,5,20,0
202,649,5,5,1
734,412,3,19,0
701,726,3,19,0
234,759,1,5,1
521,559,3,13,0
249,406,4,4,1
827,392,4,0,1
347,611,1,12,0
508,477,2,13,0
661,496,3,16,1
284,641,0,20,1
647,274,2,23,0
389,996,6,13,0
463,181,4,0,1
233,724,4,17,0
424,261,1,16,0
812,333,5,7,0
725,639,2,15,0
792,985,2,6,0
325,661,4,9,0
984,415,4,9,0
107,383,1,0,0
95,146,2,5,1
769,640,2,15,0
86,525,4,13,0
795,176,6,5,1
291,744,0,3,1
175,758,4,20,1
221,926,0,4,1
574,96,6,0,1
596,691,1,8,0
444,835,1,12,0
610,61,1,23,1
376,166,6,2,1
734,230,5,17,1
375,632,0,19,0
524,922,3,8,0
77,774,2,21,1
627,18,6,14,0
388,861,5,1,1
173,154,0,14,0
110,512,2,16,0
583,654,4,9,0
433,638,2,3,1
265,444,2,10,0
426,698,5,5,1
122,160,5,14,0
941,398,1,6,0
910,374,3,19,1
388,77,6,15,0
682,643,1,5,1
563,679,2,22,1
840,813,5,3,1
522,730,3,8,0
197,674,2,2,1
172,407,0,14,1
191,961,4,20,1
866,708,0,10,0
381,729,3,3,0
888,931,1,8,0
846,692,1,16,0
446,685,6,21,1
416,613,3,14,0
592,700,2,0,0
199,120,4,10,1
756,6,3,17,0
699,923,4,14,0
53,867,0,12,0
543,53,2,4,1
290,301,0,2,1
372,774,4,2,0
224,359,4,2,1
923,723,0,5,1
316,926,3,17,0
387,4,5,0,1
980,452,0,9,0
768,422,2,16,0
721,813,1,19,0
743,732,0,0,1
593,69,3,17,0
374,621,2,19,0
348,268,5,10,1
439,115,3,14,0
80,816,2,18,0
653,798,0,4,1
471,615,3,2,1
315,855,0,2,1
145,25,6,1,1
141,597,4,6,0
338,135,1,8,1
65,307,0,21,0
886,355,6,21,0
873,961,6,10,0
399,816,6,17,0
893,399,3,5,1
856,484,3,1,0
971,612,1,19,0
201,423,6,4,1
203,446,3,14,0
553,35,4,10,0
330,745,1,15,0
757,721,2,21,1
455,977,2,7,0
505,573,1,17,0
544,777,5,20,1
628,395,5,2,1
885,700,5,16,1
499,125,6,17,0
934,195,5,13,0
283,134,0,1,1
794,319,4,15,0
95,320,4,2,1
945,136,6,7,0
765,657,5,12,0
760,875,6,4,1
455,85,4,15,0
722,272,6,11,1
768,986,4,18,0
686,985,4,23,0
317,391,3,2,0
435,645,0,20,0
148,203,5,6,0
986,800,6,9,0
58,481,5,17,0
11,261,4,20,1
589,653,0,20,1
554,983,0,8,0
254,221,0,18,0
19,78,2,19,0
854,247,2,1,0
49,122,3,7,1
125,306,0,1,1
299,889,3,16,1
135,334,0,18,0
132,172,5,0,1
286,454,5,6,0
757,420,4,3,1
487,243,0,3,1
680,177,3,4,1
781,987,6,10,0
491,465,4,3,1
114,78,0,15,0
6,317,3,10,0
65,204,2,3,1
941,641,1,13,0
241,936,6,11,0
588,788,6,14,0
953,730,5,3,1
905,608,5,21,1
193,962,5,23,0
916,91,2,2,1
849,127,4,19,0
182,177,6,16,0
887,790,0,20,0
957,28,3,1,1
440,448,3,22,1
933,499,6,22,1
212,675,3,2,1
767,182,4,16,0
463,776,2,21,1
465,598,4,15,0
47,480,4,12,0
773,301,4,17,0
43,536,4,1,1
235,942,5,6,1
234,33,6,2,0
570,367,0,6,0
659,120,0,14,1
731,43,6,17,1
88,581,6,6,0
513,646,3,19,0
115,507,1,11,0
332,29,0,12,0
97,457,4,22,1
88,300,3,23,1
960,249,0,11,0
327,341,3,15,0
185,252,4,21,0
644,1,6,7,0
335,544,1,8,0
894,349,5,23,0
127,389,4,8,1
357,558,1,21,0
